Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2024-03-14 07:15:07;"Thurs 14 Mar 2024 - Arms";"Tricep extension (Cable) (Rope)";1;25;kg;8;;;;0;"";;57m
2024-03-14 07:15:07;"Thurs 14 Mar 2024 - Arms";"Tricep extension (Cable) (Rope)";2;20;kg;5;;;;0;;;57m
2024-03-14 07:15:07;"Thurs 14 Mar 2024 - Arms";"Tricep extension (Cable) (Rope)";3;15;kg;5;;;;0;;;57m
2024-03-15 06:44:49;"Fri - 15 Mar 2024 - Legs";"Running (Treadmill)";1;;;;;0.40;km;247;"";"";41m
2024-03-15 06:44:49;"Fri - 15 Mar 2024 - Legs";"Squat (Barbell)";1;20;kg;5;;;;0;"";;41m
2024-03-15 06:44:49;"Fri - 15 Mar 2024 - Legs";"Squat (Barbell)";2;30;kg;3;;;;0;;;41m
2024-03-15 06:44:49;"Fri - 15 Mar 2024 - Legs";"Squat (Barbell)";3;30;kg;6;;;;0;;;41m
2024-03-15 06:44:49;"Fri - 15 Mar 2024 - Legs";"Glute Ham Raise";1;15;kg;10;;;;0;"";;41m
2024-03-15 06:44:49;"Fri - 15 Mar 2024 - Legs";"Glute Ham Raise";2;45;kg;20;;;;0;;;41m
2024-03-15 06:44:49;"Fri - 15 Mar 2024 - Legs";"Glute Ham Raise";3;35;kg;10;;;;0;;;41m
2024-03-15 06:44:49;"Fri - 15 Mar 2024 - Legs";"Running (Treadmill)";1;;;;;0.40;km;265;"";;41m
2024-03-18 07:18:41;"Mon 18 Mar 2024 - Back";"Running (Treadmill)";1;;;;;0.40;km;247;"";"";45m
2024-03-18 07:18:41;"Mon 18 Mar 2024 - Back";"Lat pulldown - Close Grip (Cable)";1;60;kg;8;;;;0;"";;45m
2024-03-18 07:18:41;"Mon 18 Mar 2024 - Back";"Lat pulldown - Close Grip (Cable)";2;50;kg;10;;;;0;;;45m
2024-03-18 07:18:41;"Mon 18 Mar 2024 - Back";"Lat pulldown - Close Grip (Cable)";3;40;kg;12;;;;0;;;45m
2024-03-18 07:18:41;"Mon 18 Mar 2024 - Back";"Lat pulldown - Close Grip (Cable)";4;30;kg;15;;;;0;;;45m
2024-03-18 07:18:41;"Mon 18 Mar 2024 - Back";"Lat pulldown - Close Grip (Cable)";5;45;kg;8;;;;0;;;45m
2024-03-18 07:18:41;"Mon 18 Mar 2024 - Back";"Bent over row (Machine individual hands)";1;5;kg;10;;;;0;"";;45m
2024-03-18 07:18:41;"Mon 18 Mar 2024 - Back";"Bent over row (Machine individual hands)";2;10;kg;10;;;;0;;;45m
2024-03-18 07:18:41;"Mon 18 Mar 2024 - Back";"Bent over row (Machine individual hands)";3;15;kg;12;;;;0;;;45m
2024-03-18 07:18:41;"Mon 18 Mar 2024 - Back";"Standing Cable Lat Pulldown (Straight bar)";1;30;kg;20;;;;0;"";;45m
2024-03-20 07:00:27;"Wed 20 Mar 2024 - Chest, Triceps";"Running (Treadmill)";1;;;;;0.40;km;247;"";"";52m
2024-03-20 07:00:27;"Wed 20 Mar 2024 - Chest, Triceps";"Incline Bench Press (Dumbbell)";1;20;kg;12;;;;0;"";;52m
2024-03-20 07:00:27;"Wed 20 Mar 2024 - Chest, Triceps";"Incline Bench Press (Dumbbell)";2;15;kg;10;;;;0;;;52m
2024-03-20 07:00:27;"Wed 20 Mar 2024 - Chest, Triceps";"Incline Bench Press (Dumbbell)";3;12.5;kg;10;;;;0;;;52m
2024-03-20 07:00:27;"Wed 20 Mar 2024 - Chest, Triceps";"Chest Fly (Cable)";1;25;kg;15;;;;0;"";;52m
2024-03-20 07:00:27;"Wed 20 Mar 2024 - Chest, Triceps";"Chest Fly (Cable)";2;20;kg;14;;;;0;;;52m
2024-03-20 07:00:27;"Wed 20 Mar 2024 - Chest, Triceps";"Chest Fly (Cable)";3;15;kg;22;;;;0;;;52m
2024-03-20 07:00:27;"Wed 20 Mar 2024 - Chest, Triceps";"Triceps Pushdown (Cable - Straight Bar)";1;45;kg;12;;;;0;"Elbows out. On top of bar.";;52m
2024-03-20 07:00:27;"Wed 20 Mar 2024 - Chest, Triceps";"Triceps Extension (Cable)";1;25;kg;20;;;;0;"V handle";;52m
2024-03-20 07:00:27;"Wed 20 Mar 2024 - Chest, Triceps";"Triceps Extension (Cable)";2;20;kg;15;;;;0;;;52m
2024-03-20 07:00:27;"Wed 20 Mar 2024 - Chest, Triceps";"Triceps Extension (Cable)";3;15;kg;15;;;;0;;;52m
2024-03-20 07:00:27;"Wed 20 Mar 2024 - Chest, Triceps";"Running (Treadmill)";1;;;;;0.80;km;457;"";;52m
2024-03-21 06:41:38;"Thurs - 21 Mar 2024 - Legs";"Running (Treadmill)";1;;;;;0.80;km;460;"";"";1h 6m
2024-03-21 06:41:38;"Thurs - 21 Mar 2024 - Legs";"Squat (Barbell)";1;20;kg;5;;;;0;"";;1h 6m
2024-03-21 06:41:38;"Thurs - 21 Mar 2024 - Legs";"Squat (Barbell)";2;30;kg;10;;;;0;;;1h 6m
2024-03-21 06:41:38;"Thurs - 21 Mar 2024 - Legs";"Squat (Barbell)";3;20;kg;10;;;;0;;;1h 6m
2024-03-21 06:41:38;"Thurs - 21 Mar 2024 - Legs";"Romanian Deadlift (Barbell)";1;10;kg;5;;;;0;"";;1h 6m
2024-03-21 06:41:38;"Thurs - 21 Mar 2024 - Legs";"Romanian Deadlift (Barbell)";2;20;kg;15;;;;0;;;1h 6m
2024-03-21 06:41:38;"Thurs - 21 Mar 2024 - Legs";"Romanian Deadlift (Barbell)";3;15;kg;10;;;;0;;;1h 6m
2024-03-21 06:41:38;"Thurs - 21 Mar 2024 - Legs";"Standing Calf Raise (Bodyweight)";1;;;25;;;;0;"";;1h 6m
2024-03-21 06:41:38;"Thurs - 21 Mar 2024 - Legs";"Standing Calf Raise (Bodyweight)";2;;;12;;;;0;;;1h 6m
2024-03-26 06:32:37;"Tue 26 Mar 2024 - Chest";"Running (Treadmill)";1;;;;;0.40;km;247;"";"";45m
2024-03-26 06:32:37;"Tue 26 Mar 2024 - Chest";"Incline Chest Press (Machine)";1;15;kg;10;;;;0;"";;45m
2024-03-26 06:32:37;"Tue 26 Mar 2024 - Chest";"Incline Chest Press (Machine)";2;15;kg;10;;;;0;;;45m
2024-03-26 06:32:37;"Tue 26 Mar 2024 - Chest";"Incline Chest Press (Machine)";3;30;kg;10;;;;0;;;45m
2024-03-26 06:32:37;"Tue 26 Mar 2024 - Chest";"Incline Chest Press (Machine)";4;40;kg;15;;;;0;;;45m
2024-03-26 06:32:37;"Tue 26 Mar 2024 - Chest";"Incline Chest Press (Machine)";5;30;kg;14;;;;0;;;45m
2024-03-26 06:32:37;"Tue 26 Mar 2024 - Chest";"Incline Chest Press (Machine)";6;20;kg;20;;;;0;;;45m
2024-03-26 06:32:37;"Tue 26 Mar 2024 - Chest";"Chest Fly";1;15;kg;10;;;;0;"";;45m
2024-03-26 06:32:37;"Tue 26 Mar 2024 - Chest";"Chest Fly";2;35;kg;12;;;;0;;;45m
2024-03-26 06:32:37;"Tue 26 Mar 2024 - Chest";"Chest Fly";3;25;kg;15;;;;0;;;45m
2024-03-26 06:32:37;"Tue 26 Mar 2024 - Chest";"Chest Fly";4;15;kg;15;;;;0;;;45m
2024-03-26 06:32:37;"Tue 26 Mar 2024 - Chest";"Chest Fly";5;35;kg;7;;;;0;;;45m
2024-03-26 06:32:37;"Tue 26 Mar 2024 - Chest";"Running (Treadmill)";1;;;;;0.40;km;247;"";;45m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Running (Treadmill)";1;;;;;0.69;km;428;"";"";55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Overhead Press (Dumbbell)";1;5;kg;10;;;;0;"";;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Overhead Press (Dumbbell)";2;10;kg;10;;;;0;;;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Overhead Press (Dumbbell)";3;15;kg;12;;;;0;;;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Overhead Press (Dumbbell)";4;10;kg;8;;;;0;;;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Lateral Raise (Dumbbell)";1;2.5;kg;10;;;;0;"";;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Lateral Raise (Dumbbell)";2;5;kg;5;;;;0;;;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Lateral Raise (Dumbbell)";3;7.5;kg;9;;;;0;;;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Lateral Raise (Dumbbell)";4;5;kg;10;;;;0;;;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Lateral Raise (Dumbbell)";5;2.5;kg;10;;;;0;;;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Reverse Fly (Machine)";1;10;kg;10;;;;0;"";;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Reverse Fly (Machine)";2;20;kg;10;;;;0;;;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Reverse Fly (Machine)";3;35;kg;10;;;;0;;;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Reverse Fly (Machine)";4;40;kg;5;;;;0;;;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Reverse Fly (Machine)";5;30;kg;5;;;;0;;;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Reverse Fly (Machine)";6;20;kg;8;;;;0;;;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Shrug (Barbell)";1;40;kg;10;;;;0;"";;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Shrug (Barbell)";2;10;kg;10;;;;0;;;55m
2024-03-28 06:43:42;"Thurs - 28 Mar 2024 - Shoulders";"Shrug (Barbell)";3;10;kg;8;;;;0;;;55m
2024-04-01 06:30:51;"Mon 1 Apr 2024 - Back";"Running (Treadmill)";1;;;;;0.42;km;263;"";"";48m
2024-04-01 06:30:51;"Mon 1 Apr 2024 - Back";"Lat pulldown - Close Grip (Cable)";1;50;kg;16;;;;0;"";;48m
2024-04-01 06:30:51;"Mon 1 Apr 2024 - Back";"Lat pulldown - Close Grip (Cable)";2;40;kg;10;;;;0;;;48m
2024-04-01 06:30:51;"Mon 1 Apr 2024 - Back";"Lat pulldown - Close Grip (Cable)";3;40;kg;10;;;;0;;;48m
2024-04-01 06:30:51;"Mon 1 Apr 2024 - Back";"Lat pulldown - Close Grip (Cable)";4;30;kg;12;;;;0;;;48m
2024-04-01 06:30:51;"Mon 1 Apr 2024 - Back";"Lat pulldown - Close Grip (Cable)";5;55;kg;3;;;;0;;;48m
2024-04-01 06:30:51;"Mon 1 Apr 2024 - Back";"Deadlift (Barbell)";1;20;kg;8;;;;0;"";;48m
2024-04-01 06:30:51;"Mon 1 Apr 2024 - Back";"Deadlift (Barbell)";2;60;kg;4;;;;0;;;48m
2024-04-01 06:30:51;"Mon 1 Apr 2024 - Back";"Bent Over One Arm Row (Dumbbell)";1;20;kg;15;;;;0;"";;48m
2024-04-01 06:30:51;"Mon 1 Apr 2024 - Back";"Bent Over One Arm Row (Dumbbell)";2;25;kg;11;;;;0;;;48m
2024-04-02 06:39:21;"Tue 2 Apr 2024 - Chest";"Running (Treadmill)";1;;;;;0.40;km;247;"";"";1h
2024-04-02 06:39:21;"Tue 2 Apr 2024 - Chest";"Incline Bench Press (Dumbbell)";1;10;kg;5;;;;0;"";;1h
2024-04-02 06:39:21;"Tue 2 Apr 2024 - Chest";"Incline Bench Press (Dumbbell)";2;15;kg;5;;;;0;;;1h
2024-04-02 06:39:21;"Tue 2 Apr 2024 - Chest";"Incline Bench Press (Dumbbell)";3;20;kg;14;;;;0;;;1h
2024-04-02 06:39:21;"Tue 2 Apr 2024 - Chest";"Incline Bench Press (Dumbbell)";4;25;kg;4;;;;0;;;1h
2024-04-02 06:39:21;"Tue 2 Apr 2024 - Chest";"Decline Bench Press (Barbell)";1;5;kg;6;;;;0;"";;1h
2024-04-02 06:39:21;"Tue 2 Apr 2024 - Chest";"Decline Bench Press (Barbell)";2;10;kg;20;;;;0;;;1h
2024-04-02 06:39:21;"Tue 2 Apr 2024 - Chest";"Decline Bench Press (Barbell)";3;15;kg;10;;;;0;;;1h
2024-04-02 06:39:21;"Tue 2 Apr 2024 - Chest";"Cable Crossover";1;15;kg;12;;;;0;"";;1h
2024-04-02 06:39:21;"Tue 2 Apr 2024 - Chest";"Cable Crossover";2;20;kg;12;;;;0;;;1h
2024-04-02 06:39:21;"Tue 2 Apr 2024 - Chest";"Cycling (Indoor)";1;;;;;;km;420;"";;1h
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Running (Treadmill)";1;;;;;0.40;km;247;"";"";1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Bicep Curl (Barbell)";1;5;kg;15;;;;0;"";;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Bicep Curl (Barbell)";2;12.5;kg;7;;;;0;;;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Bicep Curl (Barbell)";3;7.5;kg;12;;;;0;;;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Bicep Curl (Barbell)";4;5;kg;14;;;;0;;;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Triceps Pushdown (Cable - Straight Bar)";1;20;kg;10;;;;0;"";;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Triceps Pushdown (Cable - Straight Bar)";2;45;kg;12;;;;0;;;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Triceps Pushdown (Cable - Straight Bar)";3;35;kg;12;;;;0;;;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Triceps Pushdown (Cable - Straight Bar)";4;25;kg;20;;;;0;;;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Incline Curl (Dumbbell)";1;10;kg;6;;;;0;"";;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Incline Curl (Dumbbell)";2;7.5;kg;5;;;;0;;;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Incline Curl (Dumbbell)";3;7.5;kg;3;;;;0;;;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Triceps Extension (Cable)";1;25;kg;14;;;;0;"";;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Triceps Extension (Cable)";2;20;kg;14;;;;0;;;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Triceps Extension (Cable)";3;15;kg;18;;;;0;;;1h 18m
2024-04-03 06:48:58;"Wed 3 Apr 2024 - Arms";"Cycling (Indoor)";1;;;;;;km;300;"";;1h 18m
2024-04-05 07:03:06;"Fri - 5 Apr 2024 - Legs";"Running (Treadmill)";1;;;;;0.40;km;247;"";"";34m
2024-04-05 07:03:06;"Fri - 5 Apr 2024 - Legs";"Lunge (Dumbbell)";1;10;kg;14;;;;0;"";;34m
2024-04-05 07:03:06;"Fri - 5 Apr 2024 - Legs";"Lunge (Dumbbell)";2;15;kg;16;;;;0;;;34m
2024-04-05 07:03:06;"Fri - 5 Apr 2024 - Legs";"Glute Ham Raise";1;45;kg;12;;;;0;"";;34m
2024-04-05 07:03:06;"Fri - 5 Apr 2024 - Legs";"Glute Ham Raise";2;35;kg;13;;;;0;;;34m
2024-04-05 07:03:06;"Fri - 5 Apr 2024 - Legs";"Glute Ham Raise";3;35;kg;4;;;;0;;;34m
2024-04-05 07:03:06;"Fri - 5 Apr 2024 - Legs";"Glute Ham Raise";4;25;kg;15;;;;0;;;34m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Running (Treadmill)";1;;;;;0.42;km;263;"";"";1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Lat pulldown - Close Grip (Cable)";1;12.5;kg;5;;;;0;"";;1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Lat pulldown - Close Grip (Cable)";2;35;kg;5;;;;0;;;1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Lat pulldown - Close Grip (Cable)";3;57.5;kg;15;;;;0;;;1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Lat pulldown - Close Grip (Cable)";4;57.5;kg;12;;;;0;;;1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Chest supported row (Machine)";1;5;kg;10;;;;0;"";;1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Chest supported row (Machine)";2;15;kg;12;;;;0;;;1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Chest supported row (Machine)";3;20;kg;13;;;;0;;;1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Seated Row (Cable)";1;50;kg;17;;;;0;"";;1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Seated Row (Cable)";2;60;kg;20;;;;0;;;1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Deadlift (Barbell)";1;20;kg;8;;;;0;"Assisted platform";;1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Deadlift (Barbell)";2;40;kg;5;;;;0;;;1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Deadlift (Barbell)";3;60;kg;5;;;;0;;;1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Deadlift (Barbell)";4;80;kg;6;;;;0;;;1h 26m
2024-04-08 07:01:04;"Mon 8 Apr 2024 - Back";"Cycling (Indoor)";1;;;;;;km;300;"";;1h 26m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Running (Treadmill)";1;;;;;0.42;km;263;"";"";1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Overhead Press (Dumbbell)";1;5;kg;5;;;;0;"";;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Overhead Press (Dumbbell)";2;12.5;kg;8;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Overhead Press (Dumbbell)";3;17.5;kg;12;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Overhead Press (Dumbbell)";4;20;kg;10;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Overhead Press (Dumbbell)";5;15;kg;8;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Overhead Press (Dumbbell)";6;10;kg;12;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Lateral Raise (Dumbbell)";1;2.5;kg;10;;;;0;"";;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Lateral Raise (Dumbbell)";2;5;kg;11;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Lateral Raise (Dumbbell)";3;7.5;kg;10;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Lateral Raise (Dumbbell)";4;7.5;kg;8;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Lateral Raise (Dumbbell)";5;10;kg;10;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Lateral Raise (Dumbbell)";6;7.5;kg;12;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Lateral Raise (Dumbbell)";7;5;kg;16;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Lateral Raise (Dumbbell)";8;5;kg;5;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Face Pull (Cable)";1;35;kg;16;;;;0;"";;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Face Pull (Cable)";2;50;kg;15;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Face Pull (Cable)";3;40;kg;15;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Face Pull (Cable)";4;30;kg;15;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Shrug (Smith Machine)";1;20;kg;15;;;;0;"";;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Shrug (Smith Machine)";2;35;kg;10;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Shrug (Smith Machine)";3;35;kg;14;;;;0;;;1h 20m
2024-04-10 07:09:58;"Wed - 10 Apr 2024 - Shoulders";"Cycling (Indoor)";1;;;;;;km;300;"";;1h 20m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Stairmaster";1;;;;;;km;96;"";"";55m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Squat (Barbell)";1;20;kg;5;;;;0;"";;55m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Squat (Barbell)";2;40;kg;10;;;;0;;;55m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Squat (Barbell)";3;50;kg;4;;;;0;;;55m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Squat (Barbell)";4;40;kg;6;;;;0;;;55m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Squat (Barbell)";5;30;kg;8;;;;0;;;55m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Leg Extension (Machine)";1;25;kg;5;;;;0;"Last dropset 5sec rep.";;55m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Leg Extension (Machine)";2;35;kg;5;;;;0;;;55m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Leg Extension (Machine)";3;45;kg;20;;;;0;;;55m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Leg Extension (Machine)";4;35;kg;11;;;;0;;;55m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Leg Extension (Machine)";5;25;kg;5;;;;0;;;55m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Seated Calf Raise (Machine)";1;10;kg;10;;;;0;"";;55m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Seated Calf Raise (Machine)";2;10;kg;12;;;;0;;;55m
2024-04-11 07:04:24;"Thurs - 11 Apr 2024 - Legs";"Seated Calf Raise (Machine)";3;10;kg;5;;;;0;;;55m
2024-04-15 07:18:59;"Mon 15 Apr 2024 - Back";"Pull Up";1;;;6;;;;0;"";"";51m
2024-04-15 07:18:59;"Mon 15 Apr 2024 - Back";"Pull Up";2;;;4;;;;0;;;51m
2024-04-15 07:18:59;"Mon 15 Apr 2024 - Back";"Lat Pulldown - Wide Grip (Cable)";1;20;kg;8;;;;0;"";;51m
2024-04-15 07:18:59;"Mon 15 Apr 2024 - Back";"Lat Pulldown - Wide Grip (Cable)";2;42.5;kg;6;;;;0;;;51m
2024-04-15 07:18:59;"Mon 15 Apr 2024 - Back";"Lat Pulldown - Wide Grip (Cable)";3;57.5;kg;10;;;;0;;;51m
2024-04-15 07:18:59;"Mon 15 Apr 2024 - Back";"Lat Pulldown - Wide Grip (Cable)";4;57.5;kg;7;;;;0;;;51m
2024-04-15 07:18:59;"Mon 15 Apr 2024 - Back";"Lat Pulldown - Wide Grip (Cable)";5;50;kg;7;;;;0;;;51m
2024-04-15 07:18:59;"Mon 15 Apr 2024 - Back";"Lat Pulldown - Wide Grip (Cable)";6;42.5;kg;9;;;;0;;;51m
2024-04-15 07:18:59;"Mon 15 Apr 2024 - Back";"Lat Pulldown - Wide Grip (Cable)";7;35;kg;10;;;;0;;;51m
2024-04-15 07:18:59;"Mon 15 Apr 2024 - Back";"Chest supported row (Machine)";1;10;kg;5;;;;0;"";;51m
2024-04-15 07:18:59;"Mon 15 Apr 2024 - Back";"Chest supported row (Machine)";2;20;kg;14;;;;0;;;51m
2024-04-15 07:18:59;"Mon 15 Apr 2024 - Back";"Chest supported row (Machine)";3;25;kg;8;;;;0;;;51m
2024-04-15 07:18:59;"Mon 15 Apr 2024 - Back";"Elliptical Machine";1;;;;;;km;120;"";;51m
2024-04-16 06:59:44;"Tue 16 Apr 2024 - Chest";"Bench Press (Dumbbell)";1;10;kg;10;;;;0;"";"";1h 2m
2024-04-16 06:59:44;"Tue 16 Apr 2024 - Chest";"Bench Press (Dumbbell)";2;15;kg;5;;;;0;;;1h 2m
2024-04-16 06:59:44;"Tue 16 Apr 2024 - Chest";"Bench Press (Dumbbell)";3;20;kg;5;;;;0;;;1h 2m
2024-04-16 06:59:44;"Tue 16 Apr 2024 - Chest";"Bench Press (Dumbbell)";4;25;kg;6;;;;0;;;1h 2m
2024-04-16 06:59:44;"Tue 16 Apr 2024 - Chest";"Bench Press (Dumbbell)";5;25;kg;7;;;;0;;;1h 2m
2024-04-16 06:59:44;"Tue 16 Apr 2024 - Chest";"Bench Press (Dumbbell)";6;20;kg;7;;;;0;;;1h 2m
2024-04-16 06:59:44;"Tue 16 Apr 2024 - Chest";"Chest Fly";1;15;kg;10;;;;0;"";;1h 2m
2024-04-16 06:59:44;"Tue 16 Apr 2024 - Chest";"Chest Fly";2;45;kg;6;;;;0;;;1h 2m
2024-04-16 06:59:44;"Tue 16 Apr 2024 - Chest";"Chest Fly";3;50;kg;5;;;;0;;;1h 2m
2024-04-16 06:59:44;"Tue 16 Apr 2024 - Chest";"Chest Fly";4;40;kg;5;;;;0;;;1h 2m
2024-04-16 06:59:44;"Tue 16 Apr 2024 - Chest";"Chest Fly";5;30;kg;5;;;;0;;;1h 2m
2024-04-16 06:59:44;"Tue 16 Apr 2024 - Chest";"Running (Treadmill)";1;;;;;1.36;km;825;"8 inclin";;1h 2m
2024-04-16 06:59:44;"Tue 16 Apr 2024 - Chest";"Stretching";1;;;;;;km;300;"";;1h 2m
2024-04-17 07:10:57;"Wed 17 Apr 2024 - Arms";"Bicep Curl (Dumbbell)";1;5;kg;10;;;;0;"";"";53m
2024-04-17 07:10:57;"Wed 17 Apr 2024 - Arms";"Bicep Curl (Dumbbell)";2;15;kg;15;;;;0;;;53m
2024-04-17 07:10:57;"Wed 17 Apr 2024 - Arms";"Bicep Curl (Dumbbell)";3;17.5;kg;4;;;;0;;;53m
2024-04-17 07:10:57;"Wed 17 Apr 2024 - Arms";"Bicep Curl (Dumbbell)";4;15;kg;5;;;;0;;;53m
2024-04-17 07:10:57;"Wed 17 Apr 2024 - Arms";"Triceps Pushdown (Cable - Straight Bar)";1;25;kg;10;;;;0;"";;53m
2024-04-17 07:10:57;"Wed 17 Apr 2024 - Arms";"Triceps Pushdown (Cable - Straight Bar)";2;50;kg;13;;;;0;;;53m
